x,y,theta,velocity
3.164328,-19.228461,-1.415739,
3.187117,-19.427087,-1.512126,
3.196789,-19.626745,-1.407201,
3.232936,-19.823426,-1.375449,
3.263758,-20.021012,-1.454626,
3.282346,-20.220066,-1.512509,
3.298257,-20.418942,-1.359957,
3.334094,-20.615629,-1.415148,
3.358379,-20.814131,-1.454464,
3.372992,-21.013573,-1.521057,
3.386524,-21.212822,-1.399049,
3.423285,-21.409406,-1.423211,
3.451623,-21.607370,-1.460989,
3.468344,-21.806589,-1.518018,
3.488015,-22.005172,-1.401192,
3.523590,-22.201949,-1.422265,
3.550175,-22.400139,-1.460436,
3.561883,-22.599666,-1.559324,
3.589714,-22.797486,-1.379775,
3.623691,-22.994537,-1.420506,
3.648623,-23.192943,-1.458902,
3.658660,-23.392613,-1.478446,
3.691053,-23.589882,-1.383935,
3.722048,-23.787431,-1.426378,
3.742403,-23.986334,-1.521709,
3.747216,-24.186226,-1.558976,
3.777504,-24.383689,-1.379694,
3.810385,-24.580915,-1.425593,
3.834073,-24.779476,-1.463683,
3.844323,-24.979106,-1.467705,
3.879918,-25.175873,-1.379657,
3.910571,-25.373483,-1.424244,
3.929576,-25.572510,-1.516696,
3.945220,-25.771537,-1.398650,
3.981428,-25.968212,-1.422895,
4.009131,-26.166258,-1.460439,
4.024735,-26.365550,-1.564707,
4.046868,-26.563858,-1.374325,
4.082680,-26.760584,-1.415653,
4.109625,-26.958729,-1.451258,
4.127175,-27.157780,-1.398026,
4.166611,-27.353799,-1.391326,
4.194589,-27.551795,-1.478381,
4.212990,-27.750946,-1.479019,
4.250818,-27.947274,-1.384147,
4.282072,-28.144776,-1.427424,
4.302340,-28.343722,-1.483819,
4.334944,-28.540803,-1.366333,
4.371136,-28.737444,-1.413881,
4.396398,-28.935812,-1.445484,
4.433466,-29.132229,-1.353513,
4.468908,-29.329014,-1.444480,
4.492128,-29.527642,-1.406013,
4.532945,-29.723353,-1.371200,
4.567212,-29.920374,-1.410177,
4.602779,-30.117141,-1.324131,
4.643423,-30.312844,-1.425524,
4.671411,-30.510873,-1.436859,
4.712600,-30.706424,-1.362678,
4.750405,-30.902796,-1.392770,
4.788356,-31.099122,-1.356179,
4.832130,-31.294260,-1.363254,
4.874923,-31.489613,-1.330842,
4.916713,-31.685124,-1.373269,
4.962642,-31.879718,-1.300032,
5.012887,-32.073285,-1.328235,
5.061373,-32.267318,-1.322989,
5.108609,-32.461646,-1.345144,
5.155409,-32.656076,-1.318964,
5.204005,-32.850082,-1.321264,
5.255098,-33.043436,-1.301937,
5.303170,-33.237563,-1.333204,
5.352919,-33.431228,-1.275611,
5.413343,-33.621851,-1.289394,
5.468670,-33.814046,-1.293161,
5.525818,-34.005701,-1.272704,
5.584038,-34.197038,-1.279733,
5.643186,-34.388088,-1.262230,
5.705391,-34.578167,-1.254403,
5.766906,-34.768471,-1.258272,
5.828626,-34.958710,-1.256313,
5.892554,-35.148215,-1.238532,
5.957400,-35.337410,-1.245451,
6.027004,-35.524833,-1.183614,
6.101646,-35.710381,-1.196875,
6.171590,-35.897720,-1.231750,
6.234962,-36.087401,-1.223001,
6.305574,-36.274498,-1.174316,
6.382828,-36.458975,-1.174081,
6.457240,-36.644561,-1.198984,
6.533583,-36.829389,-1.165792,
6.611493,-37.013589,-1.173095,
6.684264,-37.199736,-1.157451,
6.763523,-37.383356,-1.177140,
6.837394,-37.569179,-1.213172,
6.914653,-37.753506,-1.112184,
