x,y,theta,velocity
0.661572,-0.760160,0.013698,
0.861553,-0.757421,0.013698,
1.061535,-0.754681,0.013698,
1.261516,-0.751942,0.013698,
1.461497,-0.749203,0.013698,
1.661478,-0.746463,0.013698,
1.861460,-0.743724,0.013698,
2.061441,-0.740984,0.013698,
2.261422,-0.738245,0.013698,
2.461389,-0.734856,0.031904,
2.661287,-0.728476,0.031904,
2.861185,-0.722096,0.031904,
3.061083,-0.715716,0.031904,
3.260981,-0.709337,0.031904,
3.460880,-0.702957,0.031904,
3.660778,-0.696577,0.031904,
3.860676,-0.690197,0.031904,
4.060574,-0.683818,0.031904,
4.260473,-0.677438,0.031904,
4.460371,-0.671058,0.031904,
4.660269,-0.664679,0.031904,
4.860167,-0.658299,0.031904,
5.060065,-0.651919,0.031904,
5.259964,-0.645539,0.031904,
5.459862,-0.639160,0.031904,
5.659760,-0.632780,0.031904,
5.859658,-0.626400,0.031904,
6.059557,-0.620020,0.031904,
6.259455,-0.613641,0.031904,
6.459353,-0.607261,0.031904,
6.659251,-0.600881,0.031904,
6.859149,-0.594501,0.031904,
7.059048,-0.588122,0.031904,
7.258946,-0.581742,0.031904,
7.458844,-0.575362,0.031904,
7.658742,-0.568983,0.031904,
7.858641,-0.562603,0.031904,
8.058539,-0.556223,0.031904,
8.258437,-0.549843,0.031904,
8.458335,-0.543464,0.031904,
8.658233,-0.537084,0.031904,
8.858132,-0.530704,0.031904,
9.058030,-0.524324,0.031904,
9.257928,-0.517945,0.031904,
9.457826,-0.511565,0.031904,
9.657725,-0.505185,0.031904,
9.857623,-0.498806,0.031904,
10.057521,-0.492426,0.031904,
10.257439,-0.486920,0.014084,
10.457419,-0.484104,0.014084,
10.657400,-0.481287,0.014084,
10.857380,-0.478470,0.014084,
11.057360,-0.475654,0.014084,
11.257340,-0.472837,0.014084,
11.457320,-0.470020,0.014084,
11.657300,-0.467204,0.014084,
11.857281,-0.464387,0.014084,
12.057261,-0.461571,0.014084,
12.257241,-0.458754,0.014084,
12.457221,-0.455937,0.014084,
12.657201,-0.453121,0.014084,
12.857181,-0.450304,0.014084,
13.057162,-0.447487,0.014084,
13.257142,-0.444671,0.014084,
13.457122,-0.441854,0.014084,
13.657102,-0.439038,0.014084,
13.857082,-0.436221,0.014084,
14.057062,-0.433404,0.014084,
14.257043,-0.430588,0.014084,
14.457023,-0.427771,0.014084,
14.657003,-0.424955,0.014084,
14.856983,-0.422138,0.014084,
15.056963,-0.419321,0.014084,
15.256943,-0.416505,0.014084,
15.456924,-0.413688,0.014084,
15.656904,-0.410871,0.014084,
15.856884,-0.408055,0.014084,
16.056864,-0.405238,0.014084,
16.256854,-0.403242,0.009259,
16.456845,-0.401390,0.009259,
16.656837,-0.399539,0.009259,
16.856828,-0.397687,0.009259,
17.056820,-0.395835,0.009259,
17.256811,-0.393983,0.009259,
